presyn_cell,type_presyn,postsyn_cell,synapses,synapse_fraction
MNakro,motorneuron,INbigloop,1,0.05555555555555555
MNakro,motorneuron,INdecussfoot,1,0.014925373134328358
MNakro,motorneuron,MNant,7,0.03553299492385787
MNakro,motorneuron,Loop,2,0.013888888888888888
MNakro,motorneuron,MNmouth,1,0.03125
MNakro,motorneuron,Ser-tr1,3,0.03
MNakro,motorneuron,akrotroch,35,0.20958083832335328
MNakro,motorneuron,prototroch,1,0.0012224938875305623
MNakro,motorneuron,metatroch,6,0.05217391304347826
MNchae,motorneuron,MNbiramous,1,0.010752688172043012
MNchae,motorneuron,MNarm,1,0.125
MNchae,motorneuron,MUSac-neuAV,6,0.15789473684210525
MNchae,motorneuron,MUSac-neuDx,3,0.2727272727272727
MNchae,motorneuron,MUSac-neuDach,5,0.12195121951219512
MNchae,motorneuron,MUSobP-neuV,2,0.017543859649122806
MNchae,motorneuron,MUSchae-neuVob,11,0.8461538461538461
MNchae,motorneuron,MUSchae-neuDac,16,0.21052631578947367
MNchae,motorneuron,MUSchae-neuAVo,4,0.3076923076923077
MNchae,motorneuron,MUSchae-neuAVt,1,0.07142857142857142
MNgland-head,motorneuron,VentraltrunkPUunp-Glialike,2,0.5
MNgland-head,motorneuron,cMNdc,1,0.021739130434782608
MNgland-head,motorneuron,INCrossbow,1,0.012048192771084338
MNgland-head,motorneuron,INarc1,1,0.006289308176100629
MNgland-head,motorneuron,INbackcross3,1,0.047619047619047616
MNgland-head,motorneuron,INdecussfoot,1,0.014925373134328358
MNgland-head,motorneuron,INdecusshook,4,0.06153846153846154
MNgland-head,motorneuron,INcomm-Upcross,1,0.016666666666666666
MNgland-head,motorneuron,INdecussM,1,0.041666666666666664
MNgland-head,motorneuron,Ser-h1,3,0.015789473684210527
MNgland-head,motorneuron,MNspiderATO-ant,1,0.018518518518518517
MNgland-head,motorneuron,MNspider-post,1,0.017543859649122806
MNgland-head,motorneuron,MNbow,2,0.08
MNgland-head,motorneuron,MNwave,1,0.019230769230769232
MNgland-head,motorneuron,ciliatedGland,31,0.6326530612244898
MNgland-head,motorneuron,MVGland,6,0.8571428571428571
MNheadV,motorneuron,INpear,1,0.1111111111111111
MNheadV,motorneuron,MNheadV,5,0.45454545454545453
MNheadV,motorneuron,MUSlongD,5,0.012626262626262626
MNantelope,motorneuron,MNcrab,1,0.008928571428571428
MNantelope,motorneuron,MNhose,1,0.023255813953488372
MNantelope,motorneuron,MUSobA-re,10,0.11904761904761904
MNantelope,motorneuron,MUSobA-arc,2,0.03508771929824561
MNsmile,motorneuron,MNmouth,3,0.09375
MNsmile,motorneuron,MNsmile,8,0.14035087719298245
MNsmile,motorneuron,prototroch,1,0.0012224938875305623
MNsmile,motorneuron,metatroch,1,0.008695652173913044
MNsmile,motorneuron,ciliatedGland,1,0.02040816326530612
MNsmile,motorneuron,MVGland,1,0.14285714285714285
MNsmile,motorneuron,MUSobA-re,1,0.011904761904761904
MNsmile,motorneuron,MUSobA-mpp,3,0.23076923076923078
MNsmile,motorneuron,MUSobA-trans,2,0.15384615384615385
MNsmile,motorneuron,MUStrans,19,0.15966386554621848
MNsmile,motorneuron,MUSlongV,20,0.055865921787709494
MNsmile,motorneuron,MUSax,13,1
MNsmile,motorneuron,MUSll,8,1
MNsmile,motorneuron,MUSch,3,1
prototroch,effector,pygPBunp,1,0.014285714285714285
ciliatedGland,effector,INCrossbow,1,0.012048192771084338
ciliatedGland,effector,ciliatedGland,1,0.02040816326530612
InterparaGland,effector,ventralParaPB2,2,0.018518518518518517
InterparaGland,effector,INsplitPB,4,0.0103359173126615
InterparaGland,effector,Loop,1,0.006944444444444444
CB-pigment,effector,MUSac-neuPV,1,0.009615384615384616
