presyn_cell,type_presyn,postsyn_cell,synapses,synapse_fraction
MNakro,motorneuron,akrotroch,35,0.20958083832335328
MNakro,motorneuron,prototroch,1,0.00122249388753056
MNakro,motorneuron,metatroch,6,0.05217391304347826
MNchae,motorneuron,MNbiramous,1,0.01075268817204301
MNchae,motorneuron,MNarm,1,0.125
MNchae,motorneuron,MUSac-neuAV,6,0.15789473684210523
MNchae,motorneuron,MUSac-neuDx,3,0.2727272727272727
MNchae,motorneuron,MUSac-neuDach,5,0.12195121951219512
MNchae,motorneuron,MUSobP-neuV,2,0.0175438596491228
MNchae,motorneuron,MUSchae-neuVob,11,0.8461538461538461
MNchae,motorneuron,MUSchae-neuDac,16,0.21052631578947367
MNchae,motorneuron,MUSchae-neuAVo,4,0.3076923076923077
MNchae,motorneuron,MUSchae-neuAVt,1,0.07142857142857142
MNgland-head,motorneuron,VentraltrunkPUunp-Glialike,2,0.5
MNgland-head,motorneuron,cMNdc,1,0.0217391304347826
MNgland-head,motorneuron,INCrossbow,1,0.01204819277108433
MNgland-head,motorneuron,INarc1,1,0.00628930817610062
MNgland-head,motorneuron,INbackcross3,1,0.04761904761904761
MNgland-head,motorneuron,INdecussfoot,1,0.01492537313432835
MNgland-head,motorneuron,INdecusshook,4,0.06153846153846154
MNgland-head,motorneuron,INcomm-Upcross,1,0.01666666666666666
MNgland-head,motorneuron,INdecussM,1,0.04166666666666666
MNgland-head,motorneuron,Ser-h1,3,0.01578947368421052
MNgland-head,motorneuron,MNspiderATO-ant,1,0.01851851851851851
MNgland-head,motorneuron,MNspider-post,1,0.0175438596491228
MNgland-head,motorneuron,MNbow,2,0.08
MNgland-head,motorneuron,MNwave,1,0.01923076923076923
MNgland-head,motorneuron,ciliatedGland,31,0.6326530612244898
MNgland-head,motorneuron,MVGland,6,0.8571428571428571
MNheadV,motorneuron,INpear,1,0.1111111111111111
MNheadV,motorneuron,MNheadV,5,0.4545454545454546
MNheadV,motorneuron,MUSlongD,5,0.01262626262626262
MNantelope,motorneuron,MNcrab,1,0.00892857142857142
MNantelope,motorneuron,MNhose,1,0.02325581395348837
MNantelope,motorneuron,MUSobA-re,10,0.11904761904761904
MNantelope,motorneuron,MUSobA-arc,2,0.03508771929824561
MNsmile,motorneuron,MNmouth,3,0.09375
MNsmile,motorneuron,MNsmile,8,0.14035087719298245
MNsmile,motorneuron,prototroch,1,0.00122249388753056
MNsmile,motorneuron,metatroch,1,0.00869565217391304
MNsmile,motorneuron,ciliatedGland,1,0.02040816326530612
MNsmile,motorneuron,MVGland,1,0.14285714285714285
MNsmile,motorneuron,MUSobA-re,1,0.0119047619047619
MNsmile,motorneuron,MUSobA-mpp,3,0.2307692307692308
MNsmile,motorneuron,MUSobA-trans,2,0.15384615384615383
MNsmile,motorneuron,MUStrans,19,0.15966386554621848
MNsmile,motorneuron,MUSlongV,20,0.05586592178770949
MNsmile,motorneuron,MUSax,13,1
MNsmile,motorneuron,MUSll,8,1
MNsmile,motorneuron,MUSch,3,1
prototroch,effector,pygPBunp,1,0.01428571428571428
ciliatedGland,effector,INCrossbow,1,0.01204819277108433
ciliatedGland,effector,ciliatedGland,1,0.02040816326530612
InterparaGland,effector,ventralParaPB2,2,0.01851851851851851
InterparaGland,effector,INsplitPB,4,0.0103359173126615
InterparaGland,effector,Loop,1,0.00694444444444444
CB-pigment,effector,MUSac-neuPV,1,0.00961538461538461
